ship,cruise,station,cast,longitude,latitude,year,month,day,timehr,timemin,depth,sala,phnbs,phtotal,domm(uM),doml(ml//),ntra(uM),phos(uM),slca(uM),ntri(uM),amon,chla,poc,pon,doc,dic,NTA(mol/kg)
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,1000,,,,97.353,,36.6,2.75,116.8,0,,,14.77374296,,,2307.021805,2383.338687
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,1200,,,,100.065,,37.3,2.81,133.3,0,,,17.32505278,,,2319.32125,2389.373474
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,1500,,,,,,,,,0,,,48.64476283,,,,
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,1800,,,,107.975,,,2.75,145.1,0,,,36.44046817,,,2338.726132,2406.673198
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,2000,,,,110.686,,38.1,2.86,146.6,0,,,11.80780117,,,2343.596576,2418.340454
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,2500,,,,,,,,,0,,,21.32845665,,,,
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,3000,,,,,,38.5,2.86,147.4,0,,,27.48088913,,,2344.944762,2416.328858
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,3500,,,,,,38.3,2.86,147.6,0,,,25.86999987,,,2339.274394,2416.530018
OR1,821,KK1,11,115.6718,18.2523,2007,1,15,21,45,3650,,,,112.042,,37.4,2.86,147.3,0,,,26.82629996,,,,
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,800,34.487,,,89.444,,35.8,2.7,113.1,0,,,18.051982,,,2289.085946,2363.826208
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,900,34.512,,,95.997,,36.3,2.75,118.2,0,,,18.498373,,,2299.860444,2370.665634
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,1000,34.53,,,98.031,,36.8,2.81,127,0,,,23.43690426,,,2307.402293,2381.93057
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,1200,34.554,,,99.387,,37.6,2.75,131.1,0,,,17.28447178,,,2312.527395,2383.338687
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,1500,34.585,,,105.489,,37.8,2.81,143.6,0,,,30.83676139,,,2327.188661,2398.023336
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,1800,34.593,,,107.071,,38,2.86,146,0,,,41.96477735,,,2332.845048,2403.555225
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,2000,34.608,,,104.359,,38.3,2.86,146.7,0,,,34.9530863,,,2343.035332,2422.263066
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,2500,34.608,,,109.105,,38,2.86,147.4,0,,,45.27124665,,,2336.472166,2414.719581
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,3000,34.618,,,108.879,,38.4,2.92,147.9,0,,,40.47563109,,,2340.568652,2418.340454
OR1,821,KK1,12,115.6712,18.25,2007,1,16,2,58,3500,34.62,,,112.494,,38.6,2.86,148,0,,,63.50446639,,,2340.865253,2420.745096
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,5,,,,210.799,,0,0,2.1,0,,,55.15183796,,,1938.69057,2244.603004
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,10,,,,211.477,,0,0,2.1,0,,,49.16702265,,,1939.789091,2246.112319
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,20,,,,211.025,,0,0,2.1,0,,,55.54000404,,,1939.206875,2243.714185
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,30,,,,211.477,,0,0,2.3,0,,,51.3883913,,,1939.168926,2244.20052
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,40,,,,211.025,,0,0,2.1,0,,,51.58247435,,,1939.44056,2243.17754
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,50,,,,215.319,,0.1,0,2.3,0.066111,,,42.8681457,,,1941.54373,2247.722255
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,60,,,,210.121,,0.1,0,2.3,0.066111,,,53.48978135,,,1942.973805,2251.093058
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,70,,,,209.669,,0.1,0,2.3,0.066111,,,72.10940278,,,1943.6459,2240.678785
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,80,,,,209.444,,0.3,0,2.4,0.132222,,,47.19090439,,,1945.48143,2248.175049
OR1,821,KK1,13,115.6705,18.2505,2007,1,16,7,21,90,,,,202.89,,0.8,0.06,2.7,0.198333,,,42.22767165,,,1949.393164,2249.382501
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,100,,,,150.686,,8.2,0.55,7.3,0.022037,,,18.78244,,,2038.392374,2282.637742
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,125,,,,160.404,,8.6,0.61,9.6,0.022037,,,21.39373913,,,2037.926001,2278.562592
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,150,,,,160.856,,10.3,0.72,12.9,0,,,24.950752,,,2069.795106,2286.209788
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,200,,,,147.975,,16.2,1.16,24.8,0,,,18.87418835,,,2115.270897,2283.996126
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,300,,,,121.082,,24.4,1.76,40.8,0,,,32.30297057,,,2179.262766,2297.881824
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,400,,,,98.031,,29.2,2.15,65.7,0,,,29.45171422,,,2219.32684,2308.980185
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,500,,,,90.121,,31.9,2.37,81,0,,,31.4243037,,,2244.196367,2324.472645
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,600,,,,85.376,,34,2.53,96.3,0,,,31.0184937,,,2267.490014,2341.27291
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,700,,,,87.184,,35,2.64,,0,,,56.94093074,,,2281.448227,2361.392989
OR1,821,KK1,17,115.6717,18.2528,2007,1,16,12,38,800,,,,92.607,,35.5,2.64,112.9,0,,,65.99049374,,,2293.105536,2361.191788
OR1,837,A,1,122.3392,24.9917,2007,7,16,15,9,3,33.915,,,203,,0.5,0.19,1.5,0.08,,0.342,,,,1968,2306
OR1,837,B,1,122.4987,25,2007,7,16,17,14,2,34.202,,8.105,206,,0.3,0.14,1,0.03,,0.104,,,,1967,2306
OR1,837,C,1,122.7483,25,2007,7,16,20,17,3,34.141,,8.104,195,,0.5,0.15,1.4,0.07,,0.034,,,,1959,2296
OR1,837,D,1,122.9997,25,2007,7,16,23,24,5,34.54,,8.126,191,,0.4,0.09,0.8,0.03,,0.076,,,,,
OR1,837,1,1,122.0002,23,2007,7,17,20,26,3,34.421,,8.12,193,,0.4,0.12,0.8,0.06,,0.057,,,,,
OR1,837,2,1,121.761,22.4933,2007,7,18,20,6,2,34.465,,8.121,194,,0.5,0.32,0.8,0.03,,0.029,,,,1953,2303
OR1,837,3,1,121.6673,21.9167,2007,7,18,74,2,3,34.397,,8.12,195,,0.5,0.08,0.9,0.03,,0.062,,,,1987,2341
OR1,837,4,1,121.2775,21.495,2007,7,18,13,53,2,34.038,,8.115,196,,0.4,0.04,1.3,0.09,,0.028,,,,1961,2306
OR1,837,5,1,120.72,21.1267,2007,7,18,20,44,4,33.891,,8.107,197,,0.4,0.13,1.5,0.03,,0.022,,,,1978,2318
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,3,34.053,,8.125,198,,0.3,0.22,1.3,0.03,,0.031,,,,1955,2306
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,50,34.042,,8.122,196,,0.2,,1.4,0.03,,0.023,,,,1943,2290
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,90,34.275,,8.067,209,,0.5,0.29,2.1,0.06,,0.46,,,,1980,2295
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,160,34.535,,7.958,160,,7.2,0.75,7.1,0.08,,0.038,,,,2055,2311
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,300,34.46,,7.716,133,,21.6,1.71,29.6,0.07,,0.018,,,,2197,2341
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,400,34.4,,7.66,119,,25.9,2,40.5,0.04,,,,,,2219,2341
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,600,34.449,,7.605,112,,30.2,2.33,58.9,0.04,,,,,,2244,2346
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,800,34.496,,7.576,97,,33.7,2.56,92.4,0.04,,,,,,2254,
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,1000,34.519,,7.564,101,,34.9,2.64,105,0.04,,,,,,2258,
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,1200,34.579,,7.565,111,,35.8,2.77,119,0.04,,,,,,2257,
OR1,837,L1,1,120.5013,20.9983,2007,7,18,23,23,1600,34.623,,7.563,111,,36.9,2.8,131,0.05,,,,,,2356,2446
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,3,33.663,,8.126,194,,0.3,0.24,1.4,0.09,,0.021,,,,1950,2299
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,50,34.146,,8.078,203,,0.2,0.23,1.8,0.06,,0.087,,,,2002,2326
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,90,34.339,,8.028,193,,1.3,0.31,2.4,,,0.047,,,,2005,2297
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,160,34.482,,,164,,,,5.5,0.06,,0.031,,,,,2298
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,250,34.591,,7.788,138,,16.7,1.42,16.9,0.03,,0.008,,,,2140,2314
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,300,34.521,,7.743,129,,19.8,1.59,22.2,0.04,,0.006,,,,2193,2349
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,400,34.452,,7.664,112,,25,2.02,33.6,0.04,,,,,,2246,2370
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,500,34.472,,7.607,99,,28.6,2.23,44.3,0.03,,,,,,2267,
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,600,34.479,,7.577,94,,31.3,2.53,73.1,0.04,,,,,,2283,2376
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,700,34.486,,7.562,99,,32.5,2.65,81.5,0.03,,,,,,2301,2389
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,800,34.477,,7.561,102,,33.5,2.64,90.4,0.03,,,,,,2306,2394
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,900,34.521,,7.546,91,,34.9,2.74,100,0.06,,,,,,2312,
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,1000,34.544,,7.553,92,,35.5,2.81,108,0.04,,,,,,2318,2403
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,1200,34.571,,7.541,95,,36.3,2.88,123,0.04,,,,,,2322,
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,1400,,,,138,,,,,0.05,,,,,,,
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,1600,34.65,,7.548,100,,37.2,2.87,135,0.03,,,,,,2358,2443
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,1800,34.638,,7.553,102,,37.3,2.95,136,0.04,,,,,,2356,
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,2000,34.621,,7.562,103,,37.3,2.91,136,0.03,,,,,,2361,2451
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,2200,34.657,,7.561,105,,37.2,2.95,137,0.03,,,,,,2371,2462
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,2400,34.673,,7.558,111,,37.1,2.88,137,0.07,,,,,,2373,
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,2600,34.632,,7.56,113,,37.4,2.9,136,0.04,,,,,,2379,2469
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,2800,,,,110,,,,,0.03,,,,,,,
OR1,837,S1,1,119.5012,17.9983,2007,7,19,21,1,2950,34.673,,7.572,118,,37.2,2.92,134,0.05,,,,,,2337,2431
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,2,33.757,,8.102,191,,0.3,0.14,1.2,0.06,,0.048,,,,1965,2299
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,50,33.844,,,198,,0.2,0.17,1.2,0.16,,0.07,,,,1960,2294
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,90,34.318,,,202,,,,1.9,0.18,,0.175,,,,,2311
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,160,34.599,,7.833,130,,13.9,1.11,10.6,0.04,,0.064,,,,2117,
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,250,34.621,,7.804,128,,,,13.9,0.06,,0.024,,,,,
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,300,,,,140,,,,,0.03,,0.055,,,,,
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,400,34.465,,7.648,106,,25.9,2.23,36,0.02,,,,,,2213,2331
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,500,34.447,,7.615,94,,29.1,2.26,45.9,0.03,,,,,,2244,2349
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,600,34.478,,7.582,89,,31.2,2.48,69.5,0.03,,,,,,2272,2366
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,700,34.477,,7.57,84,,33.2,2.66,81.8,0.04,,,,,,2291,2381
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,800,34.504,,7.565,86,,34.5,2.67,91.6,0.03,,,,,,2297,2386
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,900,34.508,,7.559,88,,35.2,2.74,100,0.03,,,,,,2310,2397
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,1000,34.567,,7.567,91,,36,2.77,111,0.03,,,,,,2321,2411
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,1200,34.609,,7.576,95,,36.9,2.78,124,0.03,,,,,,2328,2422
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,1400,,,,125,,,,,0.03,,,,,,,
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,1600,34.644,,7.573,99,,37.4,2.86,134,0.03,,,,,,2360,2455
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,1800,34.644,,7.569,107,,37.4,2.85,135,0.02,,,,,,2362,2455
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,2000,34.663,,7.57,109,,37.6,2.93,136,0.03,,,,,,2362,
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,2400,,,7.578,110,,37.4,2.83,137,0.02,,,,,,2361,2457
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,2800,34.668,,7.58,109,,37.5,2.83,138,0.03,,,,,,2346,2443
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,3200,34.695,,7.551,111,,37.7,2.78,137,0.06,,,,,,2357,2443
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,3600,34.661,,7.543,115,,37.5,2.84,137,0.03,,,,,,2398,2481
OR1,837,S2,1,117.9997,15.75,2007,7,20,16,52,3850,34.648,,7.563,112,,37.4,2.83,137,0.02,,,,,,2355,2446
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,2,33.694,,8.109,192,,0.1,0.2,2.4,0.07,,0.065,,,,1951,2288
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,60,34.213,,8.059,193,,0,0.2,2.1,0.02,,0.143,,,,1983,2292
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,160,34.598,,7.825,115,,13.7,1.09,10.4,0.05,,0.082,,,,2108,2298
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,300,34.517,,7.716,119,,21.2,1.68,26.4,0.02,,0.021,,,,2188,2331
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,600,34.451,,7.583,88,,32.5,2.49,60.2,0.02,,,,,,2276,2370
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,1000,,,,117,,,,,0.05,,,,,,,
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,1500,34.643,,7.549,102,,38.7,2.85,141,0.04,,,,,,2358,2443
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,2000,34.664,,7.551,110,,38.7,2.8,144,0.03,,,,,,2362,2449
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,2500,34.644,,7.558,108,,39.1,2.92,144,0.05,,,,,,2361,2450
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,3000,34.651,,7.555,115,,38.7,2.87,143,0.03,,,,,,2364,2451
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,3500,34.653,,7.566,114,,38.1,3.02,144,0.03,,,,,,2363,2455
OR1,837,S3,1,116.9998,14.2483,2007,7,21,83,6,4250,34.663,,7.564,117,,38,2.87,143,0.03,,,,,,2348,2439
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,2,33.796,,8.1,191,,0,0.18,1.6,0.03,,0.081,,,,,
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,50,34.29,,8.063,191,,0.1,0.25,,0.09,,0.132,,,,,
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,100,34.404,,7.904,137,,8.4,0.8,6.6,0.04,,0.058,,,,2071,2297
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,150,34.587,,7.807,119,,14.8,1.17,6.6,0.03,,0.032,,,,2128,2309
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,200,34.589,,7.774,118,,17.3,1.34,17,0.03,,0.028,,,,2153,2321
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,250,34.523,,7.742,123,,19.8,1.53,22.5,0.02,,0.032,,,,2163,2317
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,300,34.486,,7.702,110,,22.7,1.81,,0.04,,0.021,,,,2182,2319
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,400,34.442,,7.637,95,,28.1,2.14,42,0.06,,,,,,2224,2337
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,500,34.482,,7.596,82,,31.3,2.3,53.5,0.05,,,,,,2261,2360
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,600,34.454,,7.577,79,,33.1,2.57,75.6,0.04,,,,,,2295,2387
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,700,34.505,,7.564,81,,34.7,2.69,87,0.02,,,,,,2311,2400
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,800,34.516,,7.562,82,,36,2.84,98.8,0.04,,,,,,2311,2400
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,900,34.538,,7.556,86,,36.4,2.81,107,0.03,,,,,,2314,2400
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,1000,34.559,,7.554,85,,37,2.84,116,0.03,,,,,,2323,2409
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,1200,34.584,,7.557,92,,37.8,2.86,130,0.03,,,,,,2339,2427
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,1400,34.608,,7.557,94,,38.2,2.91,136,0.03,,,,,,2360,2449
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,1600,34.608,,7.561,96,,38.3,2.92,140,0.04,,,,,,2357,2447
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,1800,34.628,,7.561,103,,38.2,2.91,141,0.04,,,,,,2356,2446
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,2000,34.631,,7.559,110,,38.2,2.95,141,0.05,,,,,,2356,2445
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,2500,34.641,,7.568,109,,38,2.89,141,0.05,,,,,,2355,2448
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,3000,34.636,,7.581,111,,37.9,2.81,141,0.03,,,,,,2349,2447
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,3500,34.639,,7.591,109,,37.8,2.8,140,0.03,,,,,,2346,2447
OR1,837,S4,1,115.9952,12,2007,7,22,33,0,4100,34.656,,7.57,116,,37.8,2.86,140,0.03,,,,,,2350,2443
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,2,33.321,,8.109,196,,0,0.25,2.2,0.03,,0.046,,,,1914,2244
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,50,33.928,,8.037,166,,,0.44,4.5,0.3,,0.296,,,,1996,2292
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,100,34.391,,7.89,124,,10.4,0.87,,0.06,,0.104,,,,2064,2282
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,160,34.564,,7.779,106,,17.8,1.33,16.5,0.04,,0.033,,,,2128,2297
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,300,34.589,,7.672,92,,25.4,1.9,33.1,0.04,,0.028,,,,2211,2337
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,400,34.473,,7.621,83,,28.6,2.14,42.2,0.04,,,,,,2222,2329
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,500,34.445,,7.603,76,,31.6,2.36,53,0.03,,,,,,2246,2347
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,600,34.478,,7.573,76,,33.4,2.51,76.6,0.04,,,,,,2277,2368
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,700,34.52,,7.568,75,,34.5,2.6,85,0.03,,,,,,2281,2370
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,800,34.506,,7.558,75,,35.4,2.72,97.9,0.03,,,,,,2297,2383
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,900,34.566,,7.558,81,,36.5,2.82,104,0.03,,,,,,2323,2410
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,1000,34.523,,7.572,79,,,,,0.04,,,,,,2318,
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,1100,34.573,,7.559,80,,37.4,2.81,124,0.03,,,,,,2330,2418
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,1200,34.581,,7.564,92,,37.6,2.85,131,0.04,,,,,,2347,2437
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,1300,34.603,,7.563,105,,37.9,,136,0.03,,,,,,2352,2443
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,1400,34.609,,7.565,87,,37.9,2.86,139,0.02,,,,,,2344,2435
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,1500,34.622,,7.558,90,,37.9,2.91,142,0.04,,,,,,2360,2449
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,1600,34.617,,7.565,97,,38.5,2.88,143,0.03,,,,,,2349,2439
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,1800,34.613,,7.569,97,,38.3,2.89,147,0.03,,,,,,2363,2456
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,2000,34.615,,7.573,101,,38,2.9,145,0.05,,,,,,2364,2459
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,2200,34.631,,7.577,103,,38,2.81,145,0.02,,,,,,2358,2454
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,2400,34.631,,7.568,101,,38.1,2.89,144,0.03,,,,,,2342,2434
OR1,837,S5,1,114.8168,7.55,2007,7,23,18,38,2600,34.562,,7.566,88,,,,,0.03,,,,,,2329,2420
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,2,33.395,,8.107,195,,0.5,0.23,2,0.02,,,,,,1957,2292
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,50,33.868,,8.08,188,,0.5,0.32,2.4,0.04,,0.184,,,,1974,2296
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,160,34.574,,7.807,110,,16.9,1.31,15.6,0.03,,0.02,,,,2129,2311
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,300,34.489,,7.696,96,,25,1.83,31.4,0.03,,0.029,,,,2207,2343
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,500,34.474,,7.612,85,,32.4,2.43,54.1,0.03,,,,,,2267,2372
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,700,34.495,,7.579,74,,35.5,2.73,86.5,0.12,,,,,,2299,2393
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,900,34.536,,,83,,36.9,2.84,106,0.03,,,,,,2320,2415
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,1100,34.562,,7.589,81,,38.1,2.85,126,0.04,,,,,,2341,2441
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,1300,34.581,,7.586,86,,38.6,2.83,135,0.02,,,,,,2341,2440
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,1500,34.628,,7.569,90,,38.9,2.83,143,0.03,,,,,,,
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,1700,34.626,,7.587,91,,37.5,2.95,147,0.04,,,,,,2368,2468
OR1,837,S6,1,114.5592,6.4183,2007,7,24,54,5,1950,34.592,,7.579,95,,36.3,2.86,130,0.02,,,,,,,
OR1,837,SL1,1,114.367,5.83,2007,7,24,12,39,3,31.278,,8.098,194,,0.4,0.2,4.7,0.03,,0.016,,,,1985,2304
OR1,837,SL1,1,114.367,5.83,2007,7,24,12,39,50,33.799,,8.034,162,,2.5,0.46,5.6,0.12,,0.215,,,,2000,2294
OR1,837,SL1,1,114.367,5.83,2007,7,24,12,39,100,34.514,,7.848,120,,13.1,1.13,10.8,0.04,,0.036,,,,2138,2297
OR1,837,SL1,1,114.367,5.83,2007,7,24,12,39,150,34.574,,7.808,118,,16,1.3,14.7,0.04,,0.01,,,,2176,2303
OR1,837,SL1,1,114.367,5.83,2007,7,24,12,39,200,34.576,,7.773,111,,18.1,1.49,18.7,0.03,,0.003,,,,2195,2317
OR1,837,SL1,1,114.367,5.83,2007,7,24,12,39,300,34.494,,7.698,108,,23.6,1.83,30.2,0.04,,0.009,,,,2248,
OR1,837,SL1,1,114.367,5.83,2007,7,24,12,39,400,34.475,,7.632,93,,28.5,1.94,43.1,0.03,,,,,,2298,2332
OR1,837,SL1,1,114.367,5.83,2007,7,24,12,39,500,34.461,,7.601,77,,30.9,2.45,53.2,0.04,,,,,,2304,2359
